donation_id,donor_id,donation_date,donation_type,donation_amount,payment_method_x,campaign,name,age_group,gender,email,country,newsletter_opt_in,payment_method_y,referral_channel,sector
DON005205,e93d45db-6e7d-4c2e-b142-94d72dd7c2bc,2024-06-09,One-time,83.8,Paypal,Habitat for Hope,Francis Wilson,50-65,Male,francis.wilson@example.com,Australia,True,Paypal,Social Media,Energy
DON005206,db292452-6d75-4768-9a50-322a9a600177,2023-09-26,Recurring,35.35,Credit Card,Defend the Great Apes,Michele Ayala,50-65,Female,michele.ayala@example.com,UK,False,Credit Card,Social Media,Healthcare
DON005207,db292452-6d75-4768-9a50-322a9a600177,2023-07-19,Recurring,77.88,Credit Card,Habitat for Hope,Michele Ayala,50-65,Female,michele.ayala@example.com,UK,False,Credit Card,Social Media,Healthcare
DON005208,db292452-6d75-4768-9a50-322a9a600177,2024-10-07,Recurring,71.4,Credit Card,Marine Mammal Defense Mission,Michele Ayala,50-65,Female,michele.ayala@example.com,UK,False,Credit Card,Social Media,Healthcare
DON005209,db292452-6d75-4768-9a50-322a9a600177,2023-10-28,Recurring,48.55,Credit Card,Rescue Orphaned Gorillas,Michele Ayala,50-65,Female,michele.ayala@example.com,UK,False,Credit Card,Social Media,Healthcare
DON005210,5a6b12fb-bb6e-4cfe-8daf-d745073aabf8,2024-01-19,One-time,61.9,Bank Transfer,Rescue Orphaned Gorillas,Robert Burns,50-65,Male,robert.burns@example.com,Australia,True,Bank Transfer,Website,Finance/Banking
DON005211,17488d05-33a7-42d3-850c-4a4bf5f919c1,2024-11-04,One-time,102.56,Paypal,Jungle Education Project,David Carter,30-49,Male,david.carter@example.com,New Zealand,True,Paypal,Social Media,Arts & Culture
DON005212,60714f53-a810-420d-bcb2-3b4f8563fe22,2023-07-04,Recurring,33.71,Paypal,Marine Mammal Defense Mission,Steve Patton,30-49,Male,steve.patton@example.com,France,True,Paypal,Online advertising,Environment
DON005213,60714f53-a810-420d-bcb2-3b4f8563fe22,2025-02-17,Recurring,26.71,Paypal,Habitat for Hope,Steve Patton,30-49,Male,steve.patton@example.com,France,True,Paypal,Online advertising,Environment
DON005214,c908c8cb-43e2-4f3a-bd69-acdc31319314,2024-11-11,One-time,113.11,Paypal,Marine Mammal Defense Mission,Raymond Green,50-65,Male,raymond.green@example.com,UK,True,Paypal,Newsletter,Others
DON005215,138516d2-bf08-4c72-885e-1da56e789e18,2025-03-26,One-time,8.87,Credit Card,Defend the Great Apes,James Ramos,30-49,Male,james.ramos@example.com,Canada,True,Credit Card,Social Media,Healthcare
DON005216,fb4b6c18-63b1-4ea7-afe8-b327aff34ad2,2024-03-16,One-time,69.84,Paypal,Reforest the Sanctuary,Susan Adams,50-65,Female,susan.adams@example.com,Germany,False,Paypal,Word of mouth,Environment
DON005217,9d365514-b17e-4ec9-b242-3153aa1bea89,2023-08-12,One-time,71.11,Bank Transfer,Marine Mammal Defense Mission,Gerald Cardenas,30-49,Male,gerald.cardenas@example.com,UK,True,Bank Transfer,Website,Environment
DON005218,bb100f54-cc1b-42c5-9b44-039de9ba3bb9,2024-11-03,One-time,57.42,Paypal,Rescue Orphaned Gorillas,Jason Armstrong,50-65,Male,jason.armstrong@example.com,Australia,True,Paypal,Website,Energy
DON005219,6aa983d1-f711-434b-b03f-e01ec57030c5,2025-02-04,One-time,56.53,Paypal,Habitat for Hope,Christine Garrett,50-65,Female,christine.garrett@example.com,China,True,Paypal,Social Media,Healthcare
DON005220,36771e67-7f52-4b96-8ed4-1c5414dba2d4,2024-12-22,One-time,76.11,Bank Transfer,Reforest the Sanctuary,Lisa Rivera,50-65,Female,lisa.rivera@example.com,Germany,False,Bank Transfer,Social Media,Hospitality
DON005221,c7929919-1a23-4333-92e2-f4e59471e588,2024-11-23,One-time,55.48,Credit Card,Jungle Education Project,Alejandro Bowen,50-65,Male,alejandro.bowen@example.com,South Africa,False,Credit Card,Newsletter,Environment
DON005222,f9ec18c1-6043-4c53-b7b7-9482a4792e9f,2024-06-14,One-time,70.88,Bank Transfer,Wildlife Rescue Van Drive,Brandon Bush,30-49,Male,brandon.bush@example.com,France,False,Bank Transfer,Website,Technology
DON005223,7e8da28d-e1cb-4ea6-ab9b-afc62a1638fa,2025-04-20,One-time,53.31,Bank Transfer,Marine Mammal Defense Mission,Pamela Tran,30-49,Other,pamela.tran@example.com,UK,True,Bank Transfer,Online advertising,Environment
DON005224,a865ca86-3408-4604-a754-1d5c0365d5a9,2024-01-13,One-time,42.56,Bank Transfer,Rescue Orphaned Gorillas,Kelly Cox,30-49,Other,kelly.cox@example.com,Germany,False,Bank Transfer,Website,Healthcare
DON005225,32fc5261-64eb-495d-b9b7-6d8d4418fb1f,2024-05-22,One-time,83.55,Credit Card,Defend the Great Apes,Brooke Nichols,30-49,Female,brooke.nichols@example.com,Finland,False,Credit Card,Website,Finance/Banking
DON005226,f56479da-c6cf-4cab-a3cc-ccac8eed698b,2025-06-01,Recurring,49.63,Bank Transfer,Jungle Education Project,Dave Solis,50-65,Male,dave.solis@example.com,UK,True,Bank Transfer,Social Media,Technology
DON005227,f56479da-c6cf-4cab-a3cc-ccac8eed698b,2024-02-26,Recurring,65.72,Bank Transfer,Marine Mammal Defense Mission,Dave Solis,50-65,Male,dave.solis@example.com,UK,True,Bank Transfer,Social Media,Technology
DON005228,f56479da-c6cf-4cab-a3cc-ccac8eed698b,2023-10-31,Recurring,19.98,Bank Transfer,Reforest the Sanctuary,Dave Solis,50-65,Male,dave.solis@example.com,UK,True,Bank Transfer,Social Media,Technology
DON005229,f56479da-c6cf-4cab-a3cc-ccac8eed698b,2024-02-28,Recurring,18.54,Bank Transfer,Jungle Education Project,Dave Solis,50-65,Male,dave.solis@example.com,UK,True,Bank Transfer,Social Media,Technology
DON005230,1a1b5ccd-7d21-4f97-bdb8-17c10fac3e9b,2025-03-28,One-time,75.93,Paypal,Jungle Education Project,Erin Lewis,50-65,Female,erin.lewis@example.com,Netherlands,True,Paypal,Website,Government
DON005231,5ac90510-4a1d-477e-9c38-018e21a334cb,2024-05-04,One-time,46.74,Credit Card,Jungle Education Project,Teresa Johnson,50-65,Female,teresa.johnson@example.com,UK,True,Credit Card,Website,Education
DON005232,28f4d0a5-e754-4148-ba67-8a28540160e4,2025-02-01,One-time,13.38,Credit Card,Marine Mammal Defense Mission,Todd Garcia,18-29,Male,todd.garcia@example.com,Germany,False,Credit Card,Website,Arts & Culture
DON005233,3c12c91e-65d2-4f4c-a7e5-151066426b3d,2025-06-11,One-time,64.76,Credit Card,Jungle Education Project,Kari Moore,50-65,Female,kari.moore@example.com,Australia,True,Credit Card,Website,Energy
DON005234,78d7625d-7704-40ce-b602-6f09e5828a0c,2024-08-26,Recurring,99.18,Bank Transfer,Rescue Orphaned Gorillas,Crystal Barton,66-80,Female,crystal.barton@example.com,New Zealand,False,Bank Transfer,Newsletter,Hospitality
DON005235,78d7625d-7704-40ce-b602-6f09e5828a0c,2023-11-18,Recurring,73.91,Bank Transfer,Rescue Orphaned Gorillas,Crystal Barton,66-80,Female,crystal.barton@example.com,New Zealand,False,Bank Transfer,Newsletter,Hospitality
DON005236,78d7625d-7704-40ce-b602-6f09e5828a0c,2023-10-28,Recurring,52.74,Bank Transfer,Marine Mammal Defense Mission,Crystal Barton,66-80,Female,crystal.barton@example.com,New Zealand,False,Bank Transfer,Newsletter,Hospitality
DON005237,3507516c-8c65-42a7-9a9f-cb32ed732c72,2025-06-18,One-time,76.03,Credit Card,Reforest the Sanctuary,Dominic Martinez,30-49,Male,dominic.martinez@example.com,USA,False,Credit Card,Social Media,Technology
DON005238,5ab6b002-d71b-4929-9944-9980f1f8e6d5,2024-05-02,One-time,60.28,Paypal,Defend the Great Apes,Matthew Anderson,30-49,Male,matthew.anderson@example.com,South Africa,False,Paypal,Website,Arts & Culture
DON005239,73671998-fe20-4011-865f-3c122c67f803,2024-11-30,One-time,131.63,Bank Transfer,Reforest the Sanctuary,Devin Miller,50-65,Male,devin.miller@example.com,Canada,False,Bank Transfer,Newsletter,Finance/Banking
DON005240,1ebec236-5ed3-4a65-ae4d-3d5ffe81b978,2024-12-21,One-time,50.95,Paypal,Jungle Education Project,Nathan Farmer,30-49,Male,nathan.farmer@example.com,New Zealand,False,Paypal,Online advertising,Nonprofit
DON005241,8b7495bf-140d-441c-b53d-3d4e9a37fb9b,2024-11-22,One-time,55.62,Credit Card,Wildlife Rescue Van Drive,Alexis Greer,50-65,Female,alexis.greer@example.com,USA,False,Credit Card,Website,Healthcare
DON005242,b2e3f605-3118-4951-8029-f5ceaa611446,2024-08-17,One-time,124.15,Bank Transfer,Marine Mammal Defense Mission,Christian Fitzgerald,50-65,Male,christian.fitzgerald@example.com,India,True,Bank Transfer,Social Media,Education
DON005243,114ce920-7818-4f17-8fd9-a1d1b055bcb6,2024-02-08,One-time,13.02,Credit Card,Defend the Great Apes,Cheyenne Obrien,66-80,Female,cheyenne.obrien@example.com,New Zealand,True,Credit Card,Website,Environment
DON005244,2c1bc9f8-e8ec-43f7-82ff-d28bbc279f9c,2023-11-02,One-time,27.43,Bank Transfer,Rescue Orphaned Gorillas,Erica Hunt,30-49,Female,erica.hunt@example.com,USA,False,Bank Transfer,Word of mouth,Finance/Banking
DON005245,a7a03c44-8957-4801-b2bd-15ec9d369df5,2024-07-30,Recurring,79.53,Bank Transfer,Defend the Great Apes,Denise Harris,30-49,Female,denise.harris@example.com,USA,True,Bank Transfer,Social Media,Nonprofit
DON005246,a7a03c44-8957-4801-b2bd-15ec9d369df5,2023-09-03,Recurring,95.17,Bank Transfer,Marine Mammal Defense Mission,Denise Harris,30-49,Female,denise.harris@example.com,USA,True,Bank Transfer,Social Media,Nonprofit
DON005247,e7783738-8d43-4853-90a9-5516814417b2,2024-07-27,One-time,20.21,Credit Card,Rescue Orphaned Gorillas,Mary Ruiz,30-49,Female,mary.ruiz@example.com,India,False,Credit Card,Social Media,Healthcare
DON005248,e9eaa35f-dc05-4d83-a8be-0a1ed3a7c4ef,2025-01-21,One-time,80.26,Paypal,Wildlife Rescue Van Drive,Anna Rasmussen,50-65,Female,anna.rasmussen@example.com,Brazil,True,Paypal,Website,Education
DON005249,2c50ba5b-7f40-4d08-9d17-961f6a25ec7a,2024-06-27,Recurring,7.66,Credit Card,Jungle Education Project,John Velez,66-80,Male,john.velez@example.com,France,True,Credit Card,Website,Finance/Banking
DON005250,2c50ba5b-7f40-4d08-9d17-961f6a25ec7a,2023-11-06,Recurring,87.1,Credit Card,Reforest the Sanctuary,John Velez,66-80,Male,john.velez@example.com,France,True,Credit Card,Website,Finance/Banking
DON005251,ecf3d36c-2ea3-4bba-a23e-db1be312a6f8,2024-03-24,One-time,39.95,Bank Transfer,Habitat for Hope,Dana Smith,18-29,Female,dana.smith@example.com,Canada,True,Bank Transfer,Word of mouth,Finance/Banking
DON005252,a6429bf2-9ddd-4ff6-87da-cff6fee7b645,2023-11-07,One-time,85.44,Bank Transfer,Rescue Orphaned Gorillas,Jennifer Watson,50-65,Female,jennifer.watson@example.com,France,False,Bank Transfer,Word of mouth,Education
DON005253,fcf5a5ae-afe7-4a15-8884-f5beabf09472,2024-10-22,One-time,108.51,Credit Card,Wildlife Rescue Van Drive,Brian Walker,66-80,Male,brian.walker@example.com,Canada,True,Credit Card,Newsletter,Pharmaceuticals
DON005254,5647f456-fc86-4b19-b4d9-a1afc431e012,2023-10-19,One-time,80.27,Credit Card,Defend the Great Apes,Mr. David Wood,30-49,Male,mr..wood@example.com,Australia,False,Credit Card,Social Media,Real Estate
DON005255,1bd7a2ef-25a8-4b20-b038-4d3141c829fb,2025-02-18,One-time,27.97,Credit Card,Marine Mammal Defense Mission,Marvin Cook,30-49,Male,marvin.cook@example.com,USA,False,Credit Card,Website,Education
DON005256,54a80617-ce22-4212-aa90-1dbcd491bf5a,2024-07-25,One-time,81.79,Paypal,Marine Mammal Defense Mission,Vanessa Davis,50-65,Female,vanessa.davis@example.com,USA,True,Paypal,Website,Law
DON005257,f9c41b6e-7d94-472c-95e3-05755390815d,2024-04-26,One-time,87.62,Bank Transfer,Reforest the Sanctuary,Sharon Burns,50-65,Female,sharon.burns@example.com,Finland,True,Bank Transfer,Newsletter,Environment
DON005258,462d317b-af8a-473c-a2a3-d1812a2c6ffd,2023-07-05,One-time,105.87,Paypal,Marine Mammal Defense Mission,Brenda Jensen,66-80,Female,brenda.jensen@example.com,Finland,False,Paypal,Online advertising,Environment
DON005259,cd3092c6-aaf7-4c44-9dd6-aacf9e829ba6,2025-03-27,One-time,50.52,Credit Card,Reforest the Sanctuary,Nathan Knight,30-49,Male,nathan.knight@example.com,Australia,False,Credit Card,Word of mouth,Finance/Banking
DON005260,a7fa1570-fd0b-44e6-aa16-2055a8db13c5,2024-12-10,One-time,61.09,Paypal,Jungle Education Project,Pamela King,30-49,Female,pamela.king@example.com,South Africa,True,Paypal,Social Media,Healthcare
DON005261,171fecc0-05e6-4e33-a165-e110659c6d09,2023-07-19,One-time,52.14,Paypal,Jungle Education Project,Gail Hernandez,50-65,Female,gail.hernandez@example.com,USA,False,Paypal,Social Media,Logistics
DON005262,058106cf-fbdc-4493-bf38-e2af81f3529a,2023-10-30,One-time,75.02,Credit Card,Reforest the Sanctuary,Keith Russell,50-65,Other,keith.russell@example.com,India,True,Credit Card,Newsletter,Education
DON005263,b8757f36-6cbb-4ddf-81ad-54e90b3fb138,2025-03-21,Recurring,13.25,Paypal,Marine Mammal Defense Mission,Michael Fischer,30-49,Male,michael.fischer@example.com,Germany,False,Paypal,Word of mouth,Technology
DON005264,b8757f36-6cbb-4ddf-81ad-54e90b3fb138,2024-03-03,Recurring,42.23,Paypal,Jungle Education Project,Michael Fischer,30-49,Male,michael.fischer@example.com,Germany,False,Paypal,Word of mouth,Technology
DON005265,b8757f36-6cbb-4ddf-81ad-54e90b3fb138,2025-04-18,Recurring,98.05,Paypal,Marine Mammal Defense Mission,Michael Fischer,30-49,Male,michael.fischer@example.com,Germany,False,Paypal,Word of mouth,Technology
DON005266,b8757f36-6cbb-4ddf-81ad-54e90b3fb138,2025-01-05,Recurring,75.75,Paypal,Defend the Great Apes,Michael Fischer,30-49,Male,michael.fischer@example.com,Germany,False,Paypal,Word of mouth,Technology
DON005267,b8757f36-6cbb-4ddf-81ad-54e90b3fb138,2023-12-05,Recurring,84.45,Paypal,Jungle Education Project,Michael Fischer,30-49,Male,michael.fischer@example.com,Germany,False,Paypal,Word of mouth,Technology
DON005268,caadb9d4-a6b5-4bcc-a053-337fbdf65d50,2024-07-04,One-time,66.01,Bank Transfer,Rescue Orphaned Gorillas,Kimberly Edwards,50-65,Female,kimberly.edwards@example.com,Canada,True,Bank Transfer,Website,Education
DON005269,0b50bc85-cffc-4cd4-8277-124471c4dbcf,2024-09-02,One-time,41.81,Paypal,Marine Mammal Defense Mission,Erica Fletcher,30-49,Female,erica.fletcher@example.com,USA,True,Paypal,Word of mouth,Arts & Culture
DON005270,a4237fbb-4eb1-4cf8-8887-22764c62c353,2024-08-16,One-time,44.07,Bank Transfer,Defend the Great Apes,Scott Haney,30-49,Male,scott.haney@example.com,New Zealand,True,Bank Transfer,Website,Finance/Banking
DON005271,ee786ccb-1cae-45e1-98a6-66a4c5cd96bd,2023-08-10,Recurring,24.92,Bank Transfer,Reforest the Sanctuary,Ashley Lyons,18-29,Female,ashley.lyons@example.com,USA,True,Bank Transfer,Word of mouth,Nonprofit
DON005272,ee786ccb-1cae-45e1-98a6-66a4c5cd96bd,2023-08-17,Recurring,21.64,Bank Transfer,Reforest the Sanctuary,Ashley Lyons,18-29,Female,ashley.lyons@example.com,USA,True,Bank Transfer,Word of mouth,Nonprofit
DON005273,97aaa701-6ac9-45c2-b54d-7ac1f5f79b17,2024-04-26,Recurring,86.66,Credit Card,Jungle Education Project,Peter Martin,50-65,Male,peter.martin@example.com,UK,False,Credit Card,Word of mouth,Finance/Banking
DON005274,97aaa701-6ac9-45c2-b54d-7ac1f5f79b17,2024-08-15,Recurring,84.93,Credit Card,Habitat for Hope,Peter Martin,50-65,Male,peter.martin@example.com,UK,False,Credit Card,Word of mouth,Finance/Banking
DON005275,b30d819d-3bdf-4be1-abde-ca017a145116,2023-11-03,One-time,52.53,Paypal,Rescue Orphaned Gorillas,Christopher Kim,30-49,Male,christopher.kim@example.com,UK,False,Paypal,Website,Nonprofit
DON005276,3ac21934-e172-4ec1-ab00-86b1906dfe20,2023-08-18,Recurring,80.79,Bank Transfer,Defend the Great Apes,Mr. Jeff Jackson,18-29,Male,mr..jackson@example.com,USA,True,Bank Transfer,Word of mouth,Arts & Culture
DON005277,3ac21934-e172-4ec1-ab00-86b1906dfe20,2023-11-06,Recurring,87.17,Bank Transfer,Rescue Orphaned Gorillas,Mr. Jeff Jackson,18-29,Male,mr..jackson@example.com,USA,True,Bank Transfer,Word of mouth,Arts & Culture
DON005278,3ac21934-e172-4ec1-ab00-86b1906dfe20,2023-12-19,Recurring,69.02,Bank Transfer,Rescue Orphaned Gorillas,Mr. Jeff Jackson,18-29,Male,mr..jackson@example.com,USA,True,Bank Transfer,Word of mouth,Arts & Culture
DON005279,3ac21934-e172-4ec1-ab00-86b1906dfe20,2024-11-17,Recurring,66.57,Bank Transfer,Defend the Great Apes,Mr. Jeff Jackson,18-29,Male,mr..jackson@example.com,USA,True,Bank Transfer,Word of mouth,Arts & Culture
DON005280,0af9c37a-1ffe-4ead-b313-d0e5d830f1b2,2024-11-27,One-time,40.42,Paypal,Reforest the Sanctuary,John Curry,18-29,Male,john.curry@example.com,USA,True,Paypal,Word of mouth,Pharmaceuticals
DON005281,f8f46cf5-6e3d-46d3-998a-3408435b826e,2024-02-28,One-time,12.76,Credit Card,Rescue Orphaned Gorillas,James Phillips,30-49,Male,james.phillips@example.com,France,True,Credit Card,Local event,Finance/Banking
DON005282,ecda3462-e41c-4236-b3ee-b2d8dc2ae3ca,2025-02-04,Recurring,90.94,Bank Transfer,Defend the Great Apes,Edward Weeks,50-65,Male,edward.weeks@example.com,USA,True,Bank Transfer,Social Media,Agriculture
DON005283,ecda3462-e41c-4236-b3ee-b2d8dc2ae3ca,2025-06-07,Recurring,87.82,Bank Transfer,Defend the Great Apes,Edward Weeks,50-65,Male,edward.weeks@example.com,USA,True,Bank Transfer,Social Media,Agriculture
DON005284,ecda3462-e41c-4236-b3ee-b2d8dc2ae3ca,2025-06-17,Recurring,38.99,Bank Transfer,Marine Mammal Defense Mission,Edward Weeks,50-65,Male,edward.weeks@example.com,USA,True,Bank Transfer,Social Media,Agriculture
DON005285,ecda3462-e41c-4236-b3ee-b2d8dc2ae3ca,2023-06-22,Recurring,84.9,Bank Transfer,Jungle Education Project,Edward Weeks,50-65,Male,edward.weeks@example.com,USA,True,Bank Transfer,Social Media,Agriculture
DON005286,13f2c1a6-6201-40c7-8015-c37fbdf2c10c,2024-06-04,Recurring,43.38,Bank Transfer,Marine Mammal Defense Mission,Kelly Gilbert,50-65,Female,kelly.gilbert@example.com,Brazil,True,Bank Transfer,Social Media,Education
DON005287,13f2c1a6-6201-40c7-8015-c37fbdf2c10c,2023-06-24,Recurring,24.2,Bank Transfer,Reforest the Sanctuary,Kelly Gilbert,50-65,Female,kelly.gilbert@example.com,Brazil,True,Bank Transfer,Social Media,Education
DON005288,13f2c1a6-6201-40c7-8015-c37fbdf2c10c,2024-08-01,Recurring,77.95,Bank Transfer,Jungle Education Project,Kelly Gilbert,50-65,Female,kelly.gilbert@example.com,Brazil,True,Bank Transfer,Social Media,Education
DON005289,13f2c1a6-6201-40c7-8015-c37fbdf2c10c,2025-04-21,Recurring,99.58,Bank Transfer,Marine Mammal Defense Mission,Kelly Gilbert,50-65,Female,kelly.gilbert@example.com,Brazil,True,Bank Transfer,Social Media,Education
DON005290,952dddc9-0c29-4440-ade9-c504cced5b58,2025-04-09,One-time,55.8,Bank Transfer,Defend the Great Apes,Matthew Thomas,30-49,Male,matthew.thomas@example.com,USA,False,Bank Transfer,Website,Education
DON005291,5355db21-5017-43ad-9a52-a11f7888e28c,2024-08-06,Recurring,75.69,Paypal,Rescue Orphaned Gorillas,Christine Mendez,30-49,Female,christine.mendez@example.com,USA,True,Paypal,Online advertising,Science & Research
DON005292,5355db21-5017-43ad-9a52-a11f7888e28c,2024-10-13,Recurring,71.89,Paypal,Defend the Great Apes,Christine Mendez,30-49,Female,christine.mendez@example.com,USA,True,Paypal,Online advertising,Science & Research
DON005293,5355db21-5017-43ad-9a52-a11f7888e28c,2024-09-07,Recurring,29.67,Paypal,Reforest the Sanctuary,Christine Mendez,30-49,Female,christine.mendez@example.com,USA,True,Paypal,Online advertising,Science & Research
DON005294,6d834f40-c9dd-4d99-885a-961dedf5c6fe,2025-01-19,One-time,157.73,Credit Card,Jungle Education Project,Joseph King,50-65,Male,joseph.king@example.com,USA,True,Credit Card,Social Media,Energy
DON005295,e5f8416f-a125-4b4b-b699-3b01f401ce54,2024-04-07,One-time,41.33,Bank Transfer,Marine Mammal Defense Mission,Taylor Ho,30-49,Female,taylor.ho@example.com,New Zealand,True,Bank Transfer,Online advertising,Retail
DON005296,1776cb54-a3dc-4ee0-bc19-e61b57ea7108,2025-01-11,One-time,74.23,Credit Card,Wildlife Rescue Van Drive,Sarah Taylor,30-49,Female,sarah.taylor@example.com,USA,True,Credit Card,Social Media,Pharmaceuticals
DON005297,8ecfc938-9b4c-48bb-af14-1efaeffc35ed,2024-05-18,One-time,73.24,Bank Transfer,Rescue Orphaned Gorillas,Ronald Smith,30-49,Male,ronald.smith@example.com,Germany,True,Bank Transfer,Website,Construction
DON005298,3acd7863-55c7-49fb-b637-c196fb6a47c5,2024-06-22,One-time,96.07,Paypal,Reforest the Sanctuary,Chris Jones,50-65,Male,chris.jones@example.com,USA,False,Paypal,Website,Pharmaceuticals
DON005299,26e0196a-6e34-4ec4-a55b-9f74f5985527,2024-11-15,One-time,100.56,Paypal,Habitat for Hope,Emily Lopez DDS,30-49,Female,emily.dds@example.com,China,True,Paypal,Word of mouth,Government
DON005300,b086b9ba-e81f-4ab3-927c-413003174903,2024-04-18,Recurring,9.63,Credit Card,Wildlife Rescue Van Drive,Gary Brown,66-80,Male,gary.brown@example.com,France,False,Credit Card,Newsletter,Science & Research
